	Source_Dialogue	Reference	MT
74	Attachment Reminder	संलग्नक स्मारक	ਹੈ ਅਕਰੇ ਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ ਸਪੋਟਰਾਦੇ
75	What rifles? You got a Chink with a sword and a buncha juggling idiots.	आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.	"This text is from the early days of the British Raj and is written in Hindi.

The translation is:

What rifle? You got a Chink with a sword and a buncha juggling idiots.

The word ""Chink"" is Hindi for ""rifle"" or ""gun""."
76	He will send down abundant rain from the sky for you,	(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा	पल के पास पाने के लालसुन के पास पाने के लालसुन के पास पाने के लालसुन के पास पाने के लालसुन के पास पाने के लालसुन के पास पानe
77	There are no songs to write to disc	डिस्क में लिखने के लिए कोई गीत नहीं है	"Here is the translation:

There are no songs to write to disc"
78	I've tried thinking and reading about all sorts of different things.	मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.	मेन तुझey ke chun ke chun hain.
79	The event could not be deleted due to an error: %s	एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s	बसे बिस्ता
80	The past three have seen hundreds of new blogs and forums.	पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.	पारसार (पारसार) है तो पारसार है तो पारसार
81	The door was open, and he saw this crazy woman in the bathtub.	दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.	बहस्त की खाल के लहren के लहren हास्पur के लहren हासpur khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas khaas k
82	You're late, pretty boy.	तुम देर से, सुंदर लड़के हैं.	Tumhare laadda hai, chotaari.
83	And I don't want to work with you.	और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.	"ममसजक के हिंदी में होगे:

ममसजक के हिंदी होगे"
84	Battery at warning level	बैटरी चेतावनी स्तर पर हैComment	Battery at warning level
85	Let me hear a massive cheer for getting Climate Camp 2009 started!	मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए	मेरे लोगों के लिए, मैं एक बड़े चिउता के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए जशो के लिए
86	_Image	छवि (_I)	"""Image"" in Hindi is ""Vakra""."
87	Open the selected image with a different application	चयनित छवि भिन्न अनुप्रयोग से खोलें	படோதி படோதி
88	Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.	तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है	சொண்சமதமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத்பதரகமத
89	"""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-"	और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,	ਅਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼ਖ਼
90	If Hasan Khan's security has been compromised, then it is a very serious matter.	अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।	मार के सुरक्षा के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के लंबे समय के
