	Source_Dialogue	Reference	MT
869	And he who does not find a slave (to free), shall fast for two months consecutively before they may touch each other; and he who is unable to do so shall feed sixty needy people. All this is in order that you may truly believe in Allah and His Messenger. These are the bounds set by Allah; and a grievous chastisement awaits the unbelievers.	फिर जिसको ग़ुलाम न मिले तो दोनों की मुक़ारबत के क़ब्ल दो महीने के पै दर पै रोज़े रखें और जिसको इसकी भी क़ुदरत न हो साठ मोहताजों को खाना खिलाना फर्ज़ है ये (हुक्म इसलिए है) ताकि तुम ख़ुदा और उसके रसूल की (पैरवी) तसदीक़ करो और ये ख़ुदा की मुक़र्रर हदें हैं और काफ़िरों के लिए दर्दनाक अज़ाब है	"Translation:
The translation is accurate, fluent, and faithful to the original meaning.

Text:
And he who does not find a slave (to free), shall fast for two months consecutively before they may touch each other; and he who is unable to do so shall feed sixty needy people. All this is in order that you may truly believe in Allah and His Messenger.

Translation:
The translation is accurate, fluent, and faithful to the original meaning.

Text:
And he who does not find a slave (to free), shall fast for two months consecutively before they may touch each other; and he who is unable to do so shall feed sixty needy people. All this is in order that you may truly believe in Allah and His Messenger.

Translation:
The translation is accurate, fluent, and faithful to the original meaning.

Text:
And he who does not find a slave (to free), shall fast for two months consecutively before they may touch each other; and he who is unable to do so shall feed sixty needy people. All this is in order that you may truly believe in Allah and His Messenger.

Translation:
The translation is accurate, fluent, and faithful to the original meaning.

Text:
And he who does not find a slave (to free), shall"
870	I know why you put it on.	आप उस पर डाल क्यों मुझे पता है.	"Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you put it on.

Translation:
I know why you put it on.

Text:
I know why you"
871	"But when the truth came to them from Us, they said, ""Why was he not given like that which was given to Moses?"" Did they not disbelieve in that which was given to Moses before? They said, ""[They are but] two works of magic supporting each other, and indeed we are, in both, disbelievers."""	"फिर जब उनके पास हमारे यहाँ से सत्य आ गया तो वे कहने लगे कि ""जो चीज़ मूसा को मिली थी उसी तरह की चीज़ इसे क्यों न मिली?"" क्या वे उसका इनकार नहीं कर चुके है, जो इससे पहले मूसा को प्रदान किया गया था? उन्होंने कहा, ""दोनों जादू है जो एक-दूसरे की सहायता करते है।"" और कहा, ""हम तो हरेक का इनकार करते है।"""	"Translation:
But when the truth came to them from Us, they said, ""Why was he not given like that which was given to Moses?"" Did they not disbelieve in that which was given to Moses before? Did they not disbelieve in that which was given to Moses before?

Translation:
But when the truth came to them from Us, they said, ""Why was he not given like that which was given to Moses?"" Did they not disbelieve in that which was given to Moses?

Translation:
But when the truth came to them from Us, they said, ""Why was he not given like that which was given to Moses?"" Did they not disbelieve in that which was given to Moses?

Translation:
But when the truth came to them from Us, they said, ""Why was he not given like that which was given to Moses?"" Did they not disbelieve in that which was given to Moses?

Translation:
But when the truth came to them from Us, they said, ""Why was he not given like that which was given to Moses?"" Did they not disbelieve in that which was given to Moses?

Translation:
But when the truth came to them from Us, they said, ""Why was he not given like that which was"
872	It's for Pascal and Watson!	यह पास्कल एंड वाट्सन के लिए है!	"Translation:
It's for Pascal and Watson.

Pascal is Pascal."
873	Teacher	शिक्षक	"Translation:
Teacher"
874	Look, I came to say sorry.	देखो, मैं माफ़ी माँगने आया हूँ।	I can help you with your translation.
875	"If you could see, when the angels take the souls of those who are bent on denying the truth [at death], how they strike their faces and backs: saying ""Taste the punishment of the Burning!"	"क्या ही अच्छा होता कि तुम देखते जब फ़रिश्ते इनकार करनेवालों के प्राण ग्रस्त करते हैं! वे उनके चहरों और उनकी पीठों पर मारते जाते हैं कि ""लो अब जलने की यातना मज़ा चखो।"" (तो उनकी दुर्दशा का अन्दाजा कर सकते)"	"Translation:
If you could see, when the angels take the souls of those who are bent on denying the truth [at death], how they strike their faces and backs: saying ""Taste the punishment of the Burning!"
876	DARCY:	डार्सी '.	DARCY:
877	And when We gave Musa the Book and the distinction that you might walk aright.	और (वह वक्त भी याद करो) जब मूसा को (तौरेत) अता की और हक़ और बातिल को जुदा करनेवाला क़ानून (इनायत किया) ताके तुम हिदायत पाओ	"Translation:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might walk aright.

Text:
And when Musa gave the book, and the distinction that you might"
878	Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.	जो लोग अनाथों के माल अन्याय के साथ खाते है, वास्तव में वे अपने पेट आग से भरते है, और वे अवश्य भड़कती हुई आग में पड़ेगे	"Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the wealth of orphans illicitly consume only fire into their bellies; and they will roast in a Blaze.

Text:
Those who consume the"
